player,club,week,opponent,points,minutes,goal,assist,cleanSheet,goalsConceded,influence,creativity,threat,iCTIndex
Aguero,MCI,1,ARS (A) 0-2,2,78,0,0,1,0,8.2,29.6,39,7.7
Aguero,MCI,2,HUD (H) 6-1,20,75,3,1,0,1,100.8,14.1,119,23.4
Aguero,MCI,3,WOL (A) 1-1,2,90,0,0,0,1,6.6,38.4,37,8.2
Aguero,MCI,4,NEW (H) 2-1,6,90,0,1,0,1,24.4,49.1,39,11.3
Aguero,MCI,5,FUL (H) 3-0,7,53,0,2,0,0,20.6,21.8,59,10.1
Aguero,MCI,6,CAR (A) 0-5,6,60,1,0,1,0,42,14.8,115,17.2
Aguero,MCI,7,BHA (H) 2-0,8,65,1,0,1,0,29.6,4.4,91,12.5
Aguero,MCI,8,LIV (A) 0-0,1,65,0,0,1,0,0,0.6,2,0.1
Aguero,MCI,9,BUR (H) 5-0,6,65,1,0,1,0,38.8,18,86,14.3
Aguero,MCI,10,TOT (A) 0-1,2,70,0,0,1,0,1.6,4.3,32,3.8
Aguero,MCI,11,SOU (H) 6-1,13,90,1,2,0,1,78.2,49.8,77,20.5
Aguero,MCI,12,MUN (H) 3-1,7,74,1,0,0,1,38,15.4,45,9.8
Aguero,MCI,13,WHU (A) 0-4,2,80,0,0,1,0,1.6,19.6,8,2.9
Aguero,MCI,14,BOU (H) 3-1,0,0,0,0,0,0,0,0,0,0
Aguero,MCI,15,WAT (A) 1-2,0,0,0,0,0,0,0,0,0,0
Aguero,MCI,16,CHE (A) 2-0,0,0,0,0,0,0,0,0,0,0
Aguero,MCI,17,EVE (H) 3-1,0,0,0,0,0,0,0,0,0,0
Aguero,MCI,18,CRY (H) 2-3,1,40,0,0,0,1,0.2,1.8,6,0.8
Aguero,MCI,19,LEI (A) 2-1,4,90,0,1,0,2,19,16.2,26,6.1
Aguero,MCI,20,SOU (A) 1-3,5,72,1,0,0,1,36.8,3.3,82,12.2
Aguero,MCI,21,LIV (H) 2-1,6,90,1,0,0,1,37.6,3.7,40,8.1
Aguero,MCI,22,WOL (H) 3-0,1,14,0,0,0,0,2,2.5,24,2.9
Aguero,MCI,23,HUD (A) 0-3,5,90,0,1,1,0,15,16.2,13,4.4
Aguero,MCI,24,NEW (A) 2-1,9,90,1,0,0,2,43.6,7.7,62,11.3
Aguero,MCI,25,ARS (H) 3-1,17,80,3,0,0,1,105.8,6.2,108,22
Aguero,MCI,25,EVE (A) 0-2,2,79,0,0,1,0,4.4,0.5,20,2.5
Aguero,MCI,26,CHE (H) 6-0,17,64,3,0,1,0,94,6.6,62,16.3
Aguero,MCI,28,WHU (H) 1-0,9,84,1,0,1,0,36.4,28.4,47,11.2
Aguero,MCI,29,BOU (A) 0-1,2,89,0,0,1,0,5,13.5,45,6.4
Aguero,MCI,30,WAT (H) 3-1,5,79,0,1,0,1,4.6,6.8,50,6.1
Aguero,MCI,32,FUL (A) 0-2,10,56,1,1,0,0,55.4,34.3,45,13.5
Aguero,MCI,32,CAR (H) 2-0,0,0,0,0,0,0,0,0,0,0
Aguero,MCI,34,CRY (A) 1-3,2,74,0,0,1,0,2.2,14.9,22,3.9
Aguero,MCI,35,TOT (H) 1-0,5,65,0,1,1,0,18.4,24.8,32,7.5
Aguero,MCI,35,MUN (A) 0-2,2,88,0,0,1,0,1.4,14.7,11,2.7
Aguero,MCI,36,BUR (A),0,0,0,0,0,0,0,0,0,0
Aubameyang,ARS,1,MCI (H) 0-2,2,90,0,0,0,2,1,12.2,1,1.4
Aubameyang,ARS,2,CHE (A) 3-2,2,90,0,0,0,3,4.2,11.1,32,4.7
Aubameyang,ARS,3,WHU (H) 3-1,2,74,0,0,0,1,13.4,52.3,28,9.4
Aubameyang,ARS,4,CAR (A) 2-3,8,88,1,0,0,2,39.6,6.2,29,7.5
Aubameyang,ARS,5,NEW (A) 1-2,5,68,0,1,1,0,0,4,12,1.6
Aubameyang,ARS,6,EVE (H) 2-0,7,68,1,0,1,0,41.4,12.5,31,8.5
Aubameyang,ARS,7,WAT (H) 2-0,2,76,0,0,1,0,4.8,13,2,2
Aubameyang,ARS,8,FUL (A) 1-5,15,28,2,1,0,0,83.2,11.6,40,13.5
Aubameyang,ARS,9,LEI (H) 3-1,12,29,2,0,0,0,70.8,2.5,70,14.3
Aubameyang,ARS,10,CRY (A) 2-2,8,77,1,0,0,1,40.2,4.1,64,10.8
Aubameyang,ARS,11,LIV (H) 1-1,2,72,0,0,0,1,1.4,14.9,30,4.6
Aubameyang,ARS,12,WOL (H) 1-1,2,90,0,0,0,1,0,4.9,6,1
Aubameyang,ARS,13,BOU (A) 1-2,8,90,1,0,0,1,36.4,27,48,11.1
Aubameyang,ARS,14,TOT (H) 4-2,16,90,2,1,0,2,91.2,23,36,15
Aubameyang,ARS,15,MUN (A) 2-2,2,90,0,0,0,2,10.2,5,24,3.9
Aubameyang,ARS,16,HUD (H) 1-0,5,90,0,1,1,0,13.4,13.3,69,9.6
Aubameyang,ARS,17,SOU (A) 3-2,2,90,0,0,0,3,10,24.5,47,8.2
Aubameyang,ARS,18,BUR (H) 3-1,13,90,2,0,0,1,68.4,13,72,15.3
Aubameyang,ARS,19,BHA (A) 1-1,8,90,1,0,0,1,43.8,4.7,65,11.4
Aubameyang,ARS,20,LIV (A) 5-1,2,70,0,0,0,5,2.2,10.8,4,1.7
Aubameyang,ARS,21,FUL (H) 4-1,9,90,1,1,0,1,40.4,27,82,14.9
Aubameyang,ARS,22,WHU (A) 1-0,2,90,0,0,0,1,1.4,16.4,18,3.6
Aubameyang,ARS,23,CHE (H) 2-0,2,90,0,0,1,0,7.4,5.4,44,5.7
Aubameyang,ARS,24,CAR (H) 2-1,12,90,1,1,0,1,60.8,34.5,42,13.7
Aubameyang,ARS,25,MCI (A) 3-1,2,90,0,0,0,3,6.4,2.9,8,1.7
Aubameyang,ARS,26,HUD (A) 1-2,0,0,0,0,0,0,0,0,0,0
Aubameyang,ARS,27,SOU (H) 2-0,1,15,0,0,0,0,1.4,1.3,28,3.1
Aubameyang,ARS,28,BOU (H) 5-1,7,70,1,0,0,1,36.2,11.8,79,12.7
Aubameyang,ARS,29,TOT (A) 1-1,-1,34,0,0,0,1,3.2,0.3,80,8.4
Aubameyang,ARS,30,MUN (H) 2-0,7,79,1,0,1,0,33.6,10.7,44,8.8
Aubameyang,ARS,32,NEW (H) 2-0,4,29,0,1,0,0,20.4,13.4,17,5.1
Aubameyang,ARS,33,EVE (A) 1-0,1,45,0,0,0,0,5.4,15,0,2
Aubameyang,ARS,34,WAT (A) 0-1,6,90,1,0,1,0,30.8,4.3,92,12.7
Aubameyang,ARS,35,CRY (H) 2-3,7,90,1,0,0,3,38.8,16.2,19,7.4
Aubameyang,ARS,35,WOL (A) 3-1,0,0,0,0,0,0,0,0,0,0
Aubameyang,ARS,36,LEI (A),0,0,0,0,0,0,0,0,0,0
Jimenez,WOL,1,EVE (H) 2-2,6,90,1,0,0,2,44.8,15.5,60,12
Jimenez,WOL,2,LEI (A) 2-0,2,90,0,0,0,2,7.8,20.6,63,9.1
Jimenez,WOL,3,MCI (H) 1-1,2,90,0,0,0,1,1.6,2.4,4,0.8
Jimenez,WOL,4,WHU (A) 0-1,2,86,0,0,1,0,3.2,9,28,4
Jimenez,WOL,5,BUR (H) 1-0,8,75,1,0,1,0,44,30.3,69,14.3
Jimenez,WOL,6,MUN (A) 1-1,5,90,0,1,0,1,29.8,34.5,25,8.9
Jimenez,WOL,7,SOU (H) 2-0,5,90,0,1,1,0,27.2,39.3,51,11.8
Jimenez,WOL,8,CRY (A) 0-1,5,75,0,1,1,0,20.6,24.3,20,6.5
Jimenez,WOL,9,WAT (H) 0-2,1,59,0,0,0,2,0,1.3,3,0.2
Jimenez,WOL,10,BHA (A) 1-0,2,60,0,0,0,1,0,23.9,41,6.4
Jimenez,WOL,11,TOT (H) 2-3,12,90,1,1,0,3,50.8,23.6,82,15.6
Jimenez,WOL,12,ARS (A) 1-1,6,84,0,1,1,0,18.2,21.2,7,4.6
Jimenez,WOL,13,HUD (H) 0-2,2,90,0,0,0,2,5.2,19.3,80,10.5
Jimenez,WOL,14,CAR (A) 2-1,5,90,0,1,0,2,14.2,22.8,33,7
Jimenez,WOL,15,CHE (H) 2-1,8,81,1,0,0,1,33.2,1.5,30,6.5
Jimenez,WOL,16,NEW (A) 1-2,1,30,0,0,0,0,2.4,7.7,24,3.4
Jimenez,WOL,17,BOU (H) 2-0,9,88,1,0,1,0,36.6,2.7,56,9.5
Jimenez,WOL,18,LIV (H) 0-2,2,90,0,0,0,2,7.2,13.5,22,4.3
Jimenez,WOL,19,FUL (A) 1-1,2,90,0,0,0,1,0.6,5.4,54,6
Jimenez,WOL,20,TOT (A) 1-3,8,90,1,0,0,1,48.2,3.9,39,9.1
Jimenez,WOL,21,CRY (H) 0-2,2,90,0,0,0,2,4.4,30.7,17,5.2
Jimenez,WOL,22,MCI (A) 3-0,1,45,0,0,0,2,2.4,1.8,0,0.4
Jimenez,WOL,23,LEI (H) 4-3,5,90,0,1,0,3,36.6,38.4,43,11.8
Jimenez,WOL,24,WHU (H) 3-0,12,90,2,0,1,0,73.8,26.8,77,17.8
Jimenez,WOL,25,EVE (A) 1-3,9,88,1,0,0,1,44.4,24.2,29,9.8
Jimenez,WOL,26,NEW (H) 1-1,2,90,0,0,0,1,13.6,39,75,12.8
Jimenez,WOL,27,BOU (A) 1-1,7,87,1,0,0,1,32.6,5,31,6.9
Jimenez,WOL,28,HUD (A) 1-0,2,78,0,0,1,0,0.2,9.3,4,1.4
Jimenez,WOL,29,CAR (H) 2-0,12,90,1,1,1,0,62.6,45.3,46,15.4
Jimenez,WOL,30,CHE (A) 1-1,8,88,1,0,1,0,50,2.2,17,6.9
Jimenez,WOL,32,BUR (A) 2-0,1,31,0,0,0,1,0,0.3,26,2.5
Jimenez,WOL,32,MUN (H) 2-1,11,90,0,2,0,1,25.6,40.3,62,12.8
Jimenez,WOL,34,SOU (A) 3-1,1,90,0,0,0,3,0,4.3,17,2.1
Jimenez,WOL,35,BHA (H) 0-0,2,90,0,0,1,0,0,18.3,24,4.2
Jimenez,WOL,35,ARS (H) 3-1,2,81,0,0,0,1,0,3.7,33,2.9
Jimenez,WOL,36,WAT (A),0,0,0,0,0,0,0,0,0,0
Lacazette,ARS,1,MCI (H) 0-2,1,36,0,0,0,1,0,0.5,5,0.2
Lacazette,ARS,2,CHE (A) 3-2,1,15,0,0,0,1,4.2,10.6,0,1.5
Lacazette,ARS,3,WHU (H) 3-1,4,45,0,1,0,0,15.8,22.9,28,6.7
Lacazette,ARS,4,CAR (A) 2-3,12,90,1,1,0,2,60.6,33.8,91,18.5
Lacazette,ARS,5,NEW (A) 1-2,5,90,0,1,0,1,10,30.2,48,8.8
Lacazette,ARS,6,EVE (H) 2-0,8,90,1,0,1,0,41.6,3.9,25,7.1
Lacazette,ARS,7,WAT (H) 2-0,5,90,0,1,1,0,20,13.3,18,5.1
Lacazette,ARS,8,FUL (A) 1-5,12,79,2,0,0,1,71.4,4.5,28,10.4
Lacazette,ARS,9,LEI (H) 3-1,2,90,0,0,0,1,4.4,8.7,72,8.5
Lacazette,ARS,10,CRY (A) 2-2,2,90,0,0,0,2,10.2,15.7,10,3.6
Lacazette,ARS,11,LIV (H) 1-1,6,90,1,0,0,1,38.8,25.2,109,17.3
Lacazette,ARS,12,WOL (H) 1-1,2,90,0,0,0,1,7.6,14.8,24,4.6
Lacazette,ARS,13,BOU (A) 1-2,0,0,0,0,0,0,0,0,0,0
Lacazette,ARS,14,TOT (H) 4-2,7,45,1,0,0,0,36.6,4.6,11,5.2
Lacazette,ARS,15,MUN (A) 2-2,4,25,0,1,0,1,37.2,0.7,27,6.5
Lacazette,ARS,16,HUD (H) 1-0,1,45,0,0,0,0,0,1.2,4,0.4
Lacazette,ARS,17,SOU (A) 3-2,4,45,0,1,0,1,21.2,26.8,4,5.2
Lacazette,ARS,18,BUR (H) 3-1,5,77,0,1,0,1,25.2,26.9,14,6.6
Lacazette,ARS,19,BHA (A) 1-1,6,61,0,1,0,1,24.4,12.3,23,6
Lacazette,ARS,20,LIV (A) 5-1,1,19,0,0,0,0,1.4,0.9,10,1.2
Lacazette,ARS,21,FUL (H) 4-1,6,74,1,0,0,1,44.6,11.3,61,11.7
Lacazette,ARS,22,WHU (A) 1-0,2,90,0,0,0,1,1.4,4.1,38,4.4
Lacazette,ARS,23,CHE (H) 2-0,8,67,1,0,1,0,39.4,15.9,30,8.5
Lacazette,ARS,24,CAR (H) 2-1,7,90,1,0,0,1,42.2,29.3,66,13.8
Lacazette,ARS,25,MCI (A) 3-1,2,90,0,0,0,3,8,14.6,2,2.5
Lacazette,ARS,26,HUD (A) 1-2,9,90,1,0,0,1,31.6,4.8,51,8.7
Lacazette,ARS,27,SOU (H) 2-0,7,90,1,0,1,0,45.4,3.3,103,15.2
Lacazette,ARS,28,BOU (H) 5-1,5,26,1,0,0,0,41,1.1,26,6.8
Lacazette,ARS,29,TOT (A) 1-1,4,55,0,1,0,0,16.2,13.3,12,4.2
Lacazette,ARS,30,MUN (H) 2-0,8,85,0,2,1,0,11,12.9,49,7.3
Lacazette,ARS,32,NEW (H) 2-0,7,90,1,0,1,0,39.6,39.3,57,13.6
Lacazette,ARS,33,EVE (A) 1-0,2,90,0,0,0,1,11.6,5.3,21,3.8
Lacazette,ARS,34,WAT (A) 0-1,0,0,0,0,0,0,0,0,0,0
Lacazette,ARS,35,CRY (H) 2-3,5,90,0,1,0,3,22.2,28.6,51,10.2
Lacazette,ARS,35,WOL (A) 3-1,2,90,0,0,0,3,5.8,25.2,30,6.1
Lacazette,ARS,36,LEI (A),0,0,0,0,0,0,0,0,0,0
Firmino,LIV,1,WHU (H) 4-0,5,68,0,1,1,0,22.6,29.5,15,6.7
Firmino,LIV,2,CRY (A) 0-2,2,90,0,0,1,0,8,17.9,7,3.3
Firmino,LIV,3,BHA (H) 1-0,5,90,0,1,1,0,27.8,15.3,83,12.6
Firmino,LIV,4,LEI (A) 1-2,7,90,1,0,0,1,46.2,13.4,44,10.4
Firmino,LIV,5,TOT (A) 1-2,9,73,1,0,1,0,40.8,15.4,39,9.5
Firmino,LIV,6,SOU (H) 3-0,2,90,0,0,1,0,8.6,22.7,32,6.3
Firmino,LIV,7,CHE (A) 1-1,2,90,0,0,0,1,12.6,47.3,50,11
Firmino,LIV,8,MCI (H) 0-0,2,71,0,0,1,0,0,1.7,4,0.6
Firmino,LIV,9,HUD (A) 0-1,1,13,0,0,0,0,0,0.3,1,0
Firmino,LIV,10,CAR (H) 4-1,2,70,0,0,1,0,7.2,16.4,9,3.3
Firmino,LIV,11,ARS (A) 1-1,2,79,0,0,1,0,0,2.1,22,1.9
Firmino,LIV,12,FUL (H) 2-0,2,90,0,0,1,0,17.6,59.6,19,9.6
Firmino,LIV,13,WAT (A) 0-3,12,90,1,1,1,0,43.6,17.5,60,12.1
Firmino,LIV,14,EVE (H) 1-0,2,83,0,0,1,0,3.2,13.5,17,3.4
Firmino,LIV,15,BUR (A) 1-3,7,24,1,0,0,0,38.2,11.5,35,8.5
Firmino,LIV,16,BOU (A) 0-4,9,80,0,2,1,0,24.4,21.8,9,5.5
Firmino,LIV,17,MUN (H) 3-1,2,90,0,0,0,1,11.4,20.3,115,14.7
Firmino,LIV,18,WOL (A) 0-2,2,75,0,0,1,0,6.4,12.3,18,3.7
Firmino,LIV,19,NEW (H) 4-0,2,68,0,0,1,0,7.2,20,23,5
Firmino,LIV,20,ARS (H) 5-1,17,90,3,0,0,1,116.6,26.7,96,23.9
Firmino,LIV,21,MCI (A) 2-1,8,90,1,0,0,2,40.6,2.4,54,9.7
Firmino,LIV,22,BHA (A) 0-1,2,90,0,0,1,0,3.8,7.6,23,3.4
Firmino,LIV,23,CRY (H) 4-3,8,90,1,0,0,3,37.4,27,30,9.4
Firmino,LIV,24,LEI (H) 1-1,2,81,0,0,0,1,14.2,8,46,6.8
Firmino,LIV,25,WHU (A) 1-1,2,74,0,0,0,1,9,17.3,23,4.9
Firmino,LIV,26,BOU (H) 3-0,5,89,0,1,1,0,32.6,54.1,78,16.5
Firmino,LIV,27,MUN (A) 0-0,1,30,0,0,0,0,0.2,1.9,0,0.2
Firmino,LIV,28,WAT (H) 5-0,0,0,0,0,0,0,0,0,0,0
Firmino,LIV,29,EVE (A) 0-0,1,27,0,0,0,0,0.2,0.8,20,2.1
Firmino,LIV,30,BUR (H) 4-2,13,90,2,0,0,2,71.8,11.4,72,15.5
Firmino,LIV,31,FUL (A) 1-2,5,71,0,1,1,0,18.8,13.5,30,6.2
Firmino,LIV,32,TOT (H) 2-1,8,90,1,0,0,1,43.2,40.3,31,11.5
Firmino,LIV,33,SOU (A) 1-3,7,90,0,1,0,1,38.2,41,40,11.9
Firmino,LIV,34,CHE (H) 2-0,2,90,0,0,1,0,15.6,37.2,38,9.1
Firmino,LIV,35,CAR (A) 0-2,2,90,0,0,1,0,6.8,22.4,57,8.6
Firmino,LIV,36,HUD (H) 3-0,0,0,0,0,0,0,0,0,0,0
Kane,TOT,1,NEW (A) 1-2,1,90,0,0,0,1,6.6,24.3,26,5.7
Kane,TOT,2,FUL (H) 3-1,7,88,1,0,0,1,40,31,56,12.7
Kane,TOT,3,MUN (A) 0-3,10,88,1,1,1,0,0,0,0,0
Kane,TOT,4,WAT (A) 2-1,2,90,0,0,0,2,0,2.6,30,3.2
Kane,TOT,5,LIV (H) 1-2,2,90,0,0,0,2,0.2,1.3,48,5
Kane,TOT,6,BHA (A) 1-2,9,90,1,0,0,1,54.2,37.8,80,17.2
Kane,TOT,7,HUD (A) 0-2,13,90,2,0,1,0,84.2,12.2,61,15.7
Kane,TOT,8,CAR (H) 1-0,1,90,0,0,1,0,14.6,16.9,73,10.5
Kane,TOT,9,WHU (A) 0-1,2,85,0,0,1,0,4.4,13.8,30,4.8
Kane,TOT,10,MCI (H) 0-1,2,90,0,0,0,1,2,3.4,3,0.8
Kane,TOT,11,WOL (A) 2-3,7,90,1,0,0,2,60.2,1.8,114,17.6
Kane,TOT,12,CRY (A) 0-1,5,90,0,1,1,0,4.4,7,31,4.2
Kane,TOT,13,CHE (H) 3-1,6,90,1,0,0,1,42.6,12.2,47,10.2
Kane,TOT,14,ARS (A) 4-2,6,90,1,0,0,4,32.6,0.4,27,6
Kane,TOT,15,SOU (H) 3-1,12,90,1,1,0,1,57,19.8,72,14.9
Kane,TOT,16,LEI (A) 0-2,1,16,0,0,0,0,3.2,0.7,4,0.8
Kane,TOT,17,BUR (H) 1-0,5,90,0,1,1,0,24,15.6,36,7.6
Kane,TOT,18,EVE (A) 2-6,15,90,2,1,0,2,58.8,6.8,64,13
Kane,TOT,19,BOU (H) 5-0,6,76,1,0,1,0,47.6,37.4,30,11.5
Kane,TOT,20,WOL (H) 1-3,6,90,1,0,0,3,35.4,4.7,7,4.7
Kane,TOT,21,CAR (A) 0-3,12,90,1,1,1,0,52.2,39.1,66,15.7
Kane,TOT,22,MUN (H) 0-1,2,90,0,0,0,1,18.8,38,97,15.4
Kane,TOT,23,FUL (A) 1-2,0,0,0,0,0,0,0,0,0,0
Kane,TOT,24,WAT (H) 2-1,0,0,0,0,0,0,0,0,0,0
Kane,TOT,25,NEW (H) 1-0,0,0,0,0,0,0,0,0,0,0
Kane,TOT,26,LEI (H) 3-1,0,0,0,0,0,0,0,0,0,0
Kane,TOT,27,BUR (A) 2-1,8,90,1,0,0,2,40.8,11.9,68,12.1
Kane,TOT,28,CHE (A) 2-0,1,90,0,0,0,2,6.4,31.8,32,7
Kane,TOT,29,ARS (H) 1-1,7,90,1,0,0,1,37.4,3.9,27,6.8
Kane,TOT,30,SOU (A) 2-1,8,90,1,0,0,2,36.2,23.9,81,14.1
Kane,TOT,32,LIV (A) 2-1,2,90,0,0,0,2,10.2,4.7,37,5.2
Kane,TOT,32,CRY (H) 2-0,2,90,0,0,1,0,2,13.3,84,9.9
Kane,TOT,34,HUD (H) 4-0,0,0,0,0,0,0,0,0,0,0
Kane,TOT,35,MCI (A) 1-0,0,0,0,0,0,0,0,0,0,0
Kane,TOT,35,BHA (H) 1-0,0,0,0,0,0,0,0,0,0,0
Kane,TOT,36,WHU (H),0,0,0,0,0,0,0,0,0,0
